化学１
,,中間試験,期末試験,小テストなど,合計
,総合評価割合,35,40,25,100,,
,基礎的能力,30,35,20,85,,
,専門的能力,0,0,0,0,,
,分野横断的能力,5,5,5,15,,
,,,,,,,

化学２
,,中間試験,期末試験,小テストなど,合計
,総合評価割合,40,40,20,100,,
,基礎的能力,40,40,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

英語１
,,定期試験,小テスト,態度，出席,合計
,総合評価割合,60,40,0,100,,
,基礎的能力,60,40,0,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

英語2
,,定期試験,小テスト,態度，出席,合計
,総合評価割合,90,10,0,100,,
,基礎的能力,90,10,0,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

保健・体育１
,,試験,実技,合計
,総合評価割合,25,75,100,,
,基礎的能力,25,75,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

日本語１
,,試験,小テスト,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

地理１
,,試験,提出物,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

英語表現1
,,定期試験,例文テスト,月例テスト,課題試験,授業への取り組み,合計
,総合評価割合,60,10,10,10,10,100,,
,基礎的能力,60,10,10,10,10,100,,
,専門的能力,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,,
,,,,,,,,,

英語表現２
,,定期試験,例文テスト,月例テスト,課題試験,授業への取り組み,合計
,総合評価割合,60,10,10,10,10,100,,
,基礎的能力,60,10,10,10,10,100,,
,専門的能力,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,,
,,,,,,,,,

保健・体育２
,,試験,実技,合計
,総合評価割合,25,75,100,,
,基礎的能力,25,75,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

地理２
,,定期試験,提出物，レポート,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

日本語２
,,定期試験,小テスト，授業への参加,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

数学１Ａ
,,定期試験,課題,レポート,合計
,総合評価割合,72,8,20,100,,
,基礎的能力,72,8,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

数学１B
,,定期試験,課題,レポートなど,合計
,総合評価割合,72,8,20,100,,
,基礎的能力,72,8,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

数学２Ａ
,,定期試験,課題,レポート,合計
,総合評価割合,72,8,20,100,,
,基礎的能力,72,8,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

数学２B
,,定期試験,課題,レポートなど,合計
,総合評価割合,72,8,20,100,,
,基礎的能力,72,8,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

物理１
,,試験,提出物・小テスト,出席・態度,合計
,総合評価割合,70,10,20,100,,
,基礎的能力,70,10,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

物理２
,,試験,出席・態度,提出物・小テスト,合計
,総合評価割合,70,20,10,100,,
,基礎的能力,70,20,10,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

化学３
,,中間試験,期末試験,小テストなど,合計
,総合評価割合,40,40,20,100,,
,基礎的能力,40,40,20,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

化学４
,,中間試験,期末試験,小テストなど,合計
,総合評価割合,35,35,30,100,,
,基礎的能力,35,35,30,100,,
,専門的能力,0,0,0,0,,
,分野横断的能力,0,0,0,0,,
,,,,,,,

英語3
,,DB小テスト,定期試験,プレゼン,会話演習,多読,提出物・出席,合計
,総合評価割合,10,65,10,5,5,5,100,,
,・語彙,10,10,0,0,0,0,20,,
,・読むこと（正確さ）,0,40,0,0,0,0,40,,
,・読むこと（適切さ）,0,10,0,0,0,0,10,,
,・読むこと（多読）,0,0,0,0,5,0,5,,
,・聞くこと（正確さ・適切さ）,0,5,0,0,0,0,5,,
,・話すこと／やり取り（正確さ・適切さ）,0,0,0,5,0,0,5,,
,・話すこと／発表（正確さ・適切さ）,0,0,10,0,0,0,10,,
,学習に臨む態度,0,0,0,0,0,5,5,,
,,,,,,,,,,

英語4
,,定期試験,DB小テスト,プレゼン,Speaking Activity,多読レポート,出席,合計
,総合評価割合,65,10,10,5,5,5,100,,
,語彙,5,10,0,0,0,0,15,,
,読むこと（正確さ）,30,0,0,0,0,0,30,,
,読むこと（適切さ）,10,0,0,0,0,0,10,,
,読むこと（多読）,10,0,0,0,5,0,15,,
,聞くこと（正確さ・適切さ）,10,0,0,0,0,0,10,,
,話すこと・やり取り（正確さ・適切さ）,0,0,0,5,0,0,5,,
,話すこと・発表（正確さ・適切さ）,0,0,10,0,0,0,10,,
,学習に臨む態度,0,0,0,0,0,5,5,,
,,,,,,,,,,

英語表現3
,,定期試験,月例テスト,例文テスト,英作課題,提出物,出席,合計
,総合評価割合,60,10,10,10,5,5,100,,
,・知識,0,10,10,0,0,0,20,,
,・書くこと（正確さ／文レベル）,40,0,0,0,0,0,40,,
,・書くこと（正確さ・適切さ／談話レベル）,20,0,0,10,0,0,30,,
,・学習に臨む態度,0,0,0,0,5,5,10,,
,,,,,,,,,,

世界史１
,,定期試験,提出物，出席状況,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

日本語３
,,試験,小テストなど,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

保健・体育３
,,試験,実技,合計
,総合評価割合,25,75,100,,
,基礎的能力,25,75,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

英語表現４
,,定期試験,例文テスト,月例テスト,ライティング課題,提出物,出席,合計
,総合評価割合,60,10,10,10,5,5,100,,
,知識,0,10,10,0,0,0,20,,
,書くこと（正確さ／文レベル）,40,0,0,0,0,0,40,,
,書くこと（正確さ・適切さ／談話レベル）,20,0,0,10,0,0,30,,
,学習に臨む態度,0,0,0,0,5,5,10,,
,,,,,,,,,,

世界史２
,,定期試験,提出物，出席状況,合計
,総合評価割合,80,20,100,,
,基礎的能力,80,20,100,,
,専門的能力,0,0,0,,
,分野横断的能力,0,0,0,,
,,,,,,

保健・体育４
,,試験,実技,合計
,総合評価割合,25,75,100,,
,基礎的能力,25,75,100,,
,専門的能力,0,0,0,,
,,,,,,

日本語4
,,定期試験（現代文）,漢字テスト,定期試験（表現）,課題作成,授業への参加,合計
,総合評価割合,40,5,35,10,10,100,,
,基礎的能力,40,5,35,10,10,100,,
,専門的能力,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,,
,,,,,,,,,

数学ⅢＡ
